"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"459";"Flamenco";"ASV0660";"Other";0,00768531833071261;19;1485,22190030264;3
"460";"Flamenco";"ASV0661";"Other";0,585703769982263;136;30205,8218852798;2
"461";"Flamenco";"ASV0662";"Other";0,000214429224610272;2;0,644107207293555;2
"462";"Flamenco";"ASV0663";"Shared";2,78825441538179e-10;2;0;4
"463";"Flamenco";"ASV0665";"Other";1,03135042727576e-05;2;0;3
"464";"Flamenco";"ASV0666";"Other";1,57715612472287e-10;2;0;27
"465";"Flamenco";"ASV0667";"Other";0,0140325886899011;6;1439,46286718041;2
"466";"Flamenco";"ASV0668";"Shared";1,13196762979729e-07;10;1329,77445203343;3
"467";"Flamenco";"ASV0669";"Other";0,481424538216543;96;4984,93611391269;2
"468";"Flamenco";"ASV0671";"Other";0,32853503442637;64;6837,69622224526;2
"469";"Flamenco";"ASV0672";"Other";0,00681108151725662;4;3,03701607050158;2
"470";"Flamenco";"ASV0674";"Other";6,36600746548024e-05;13;11464,8306856829;4
"471";"Flamenco";"ASV0675";"Other";0,63814002896288;146;10095,9616208405;2
"472";"Flamenco";"ASV0677";"Other";1,51713136572156e-05;23;3014,742672985;3
"473";"Flamenco";"ASV0678";"Other";0,012001839933718;8;2585,78995039564;3
"474";"Flamenco";"ASV0679";"Other";4,2269421975468e-18;3;0;8
"475";"Flamenco";"ASV0680";"Other";6,40337378338199e-05;8;364,476028631874;3
"476";"Flamenco";"ASV0682";"Other";0,00491664067571109;3;1744,54641041978;1
"477";"Flamenco";"ASV0683";"Other";6,88556621136315e-05;13;72,2717790913269;3
"478";"Flamenco";"ASV0684";"Other";0,000197580130431538;11;9775,22294600334;3
"479";"Flamenco";"ASV0686";"Other";0,201895350476055;38;2348,94675516241;2
"480";"Flamenco";"ASV0687";"Other";0,322157817522808;57;1980,88982859583;2
"481";"Flamenco";"ASV0688";"Core";1,01473329589061e-18;1;0;40
"482";"Flamenco";"ASV0689";"Shared";8,85235966408633e-19;1;0;25
"483";"Flamenco";"ASV0691";"Other";0,0285412574518817;10;233,969495152447;2
"484";"Flamenco";"ASV0692";"Other";2,84526052295547e-18;3;0;23
"485";"Flamenco";"ASV0694";"Other";0,000179908549178986;34;4524,09345494386;3
"486";"Flamenco";"ASV0697";"Other";7,32879005083537e-19;1;0;41
"487";"Flamenco";"ASV0698";"Other";0,185186838165451;30;42,7516818777794;2
"488";"Flamenco";"ASV0699";"Other";0,00642828195839667;4;17,6024504191679;2
"489";"Flamenco";"ASV0700";"Other";7,72258769536828e-07;2;36,0233696855956;3
"490";"Flamenco";"ASV0701";"Other";0,000262153890904872;34;28921,6866470454;3
"491";"Flamenco";"ASV0702";"Other";0,0213200349106118;9;3633,27175314581;6
"492";"Flamenco";"ASV0704";"Other";0,268592200397441;44;13985,3846758433;2
"493";"Flamenco";"ASV0705";"Other";0,00223107424097296;11;102,459040391677;3
"494";"Flamenco";"ASV0707";"Shared";0,000118476158065244;3;0;3
"495";"Flamenco";"ASV0710";"Other";0,000789400213932636;5;1848,82382678813;3
"496";"Flamenco";"ASV0711";"Core";3,26558024241334e-05;37;1834,32498784853;3
"497";"Flamenco";"ASV0714";"Other";0,101738692477785;22;46,2122841558715;2
"498";"Flamenco";"ASV0718";"Other";7,81575345943962e-06;5;11446,3120330139;3
"499";"Flamenco";"ASV0719";"Other";0,0104065567141157;7;1659,81338104574;2
"500";"Flamenco";"ASV0721";"Other";2,1192224603778e-06;2;334,089667409199;3
"501";"Flamenco";"ASV0722";"Other";0,137880470259494;25;2080,73947655256;2
"502";"Flamenco";"ASV0723";"Other";0,00861395622741887;8;574,275970939863;2
"503";"Flamenco";"ASV0727";"Other";1,35985249036757e-06;1;0;2
"504";"Flamenco";"ASV0729";"Other";1,47439458221556e-05;27;2428,98990172621;3
"505";"Flamenco";"ASV0731";"Other";0,00308561462663586;2;0;2
"506";"Flamenco";"ASV0734";"Other";0,00110324916983217;15;1126,64680965871;3
"507";"Flamenco";"ASV0735";"Other";4,74963622819333e-19;1;0;38
"508";"Flamenco";"ASV0737";"Other";0,000147607873907684;9;19,2878462736548;3
"509";"Flamenco";"ASV0740";"Other";0,00364038563913036;8;1765,80894304353;2
"510";"Flamenco";"ASV0741";"Other";2,27396627757615e-05;36;5295,62051380195;3
"511";"Flamenco";"ASV0742";"Other";5,54192322467307e-05;60;19272,8148019287;3
"512";"Flamenco";"ASV0744";"Other";6,63668678604738e-06;13;5639,82414550343;3
"513";"Flamenco";"ASV0745";"Other";1,37629022005147e-18;2;0;36
"514";"Flamenco";"ASV0747";"Other";0,000610855326722122;13;175,522623832636;3
