"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"765";"Chanaral";"ASV1314";"Other";0,00182512127876904;5;2075,52929360417;5
"766";"Chanaral";"ASV1315";"Other";1,60812831325354e-09;3;0,5;25
"767";"Chanaral";"ASV1317";"Other";4,75010953211078e-05;8;6914,95565328964;4
"768";"Chanaral";"ASV1318";"Other";0,385461282546214;45;1211,03881154164;2
"769";"Chanaral";"ASV1319";"Shared";1,45978521176698e-07;3;0;1
"770";"Chanaral";"ASV1320";"Other";8,35028672749177e-07;4;11,0549429305637;4
"771";"Chanaral";"ASV1321";"Other";0,663759905105538;86;5870,11137016434;2
"772";"Chanaral";"ASV1325";"Other";0,000150865749144421;7;748,222196241545;1
"773";"Chanaral";"ASV1334";"Unique";0,00062296877837382;54;24117,997533085;4
"774";"Chanaral";"ASV1335";"Core";7,28012831133771e-09;3;0;21
"775";"Chanaral";"ASV1336";"Other";0,0110226863178595;7;2942,02503471611;2
"776";"Chanaral";"ASV1338";"Other";0,652395331719005;83;6763,35327154903;2
"777";"Chanaral";"ASV1339";"Other";0,00263286413100391;2;0;2
"778";"Chanaral";"ASV1342";"Other";4,17118808103605e-06;5;2679,21520736357;1
"779";"Chanaral";"ASV1343";"Other";1,666662305937e-07;5;0,381852350122659;1
"780";"Chanaral";"ASV1344";"Unique";0,00110994401113392;76;26745,9832693285;1
"781";"Chanaral";"ASV1349";"Other";1,9578199170405e-06;5;5646,88231497354;1
"782";"Chanaral";"ASV1351";"Other";5,92687806803673e-07;2;0;1
"783";"Chanaral";"ASV1354";"Other";0,00111082039265486;38;3427,10443469231;1
"784";"Chanaral";"ASV1357";"Other";0,240921750487965;36;15914,915356698;2
"785";"Chanaral";"ASV1358";"Other";6,7558885095181e-06;7;2070,01345291053;3
"786";"Chanaral";"ASV1363";"Other";0,000321590311727139;14;534,401118244604;1
"787";"Chanaral";"ASV1366";"Other";0,0198041274266654;8;20,9711400273881;5
"788";"Chanaral";"ASV1367";"Other";5,87377084947799e-05;28;1403,82798647752;1
"789";"Chanaral";"ASV1371";"Other";0,00044505226971356;28;12913,2710268258;1
"790";"Chanaral";"ASV1372";"Other";0,000287337800403757;5;251,540771467103;5
"791";"Chanaral";"ASV1375";"Other";0,825462881277154;105;8141,28368492403;2
"792";"Chanaral";"ASV1379";"Other";0,119790706528211;18;3903,94645626032;2
