"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"1628";"Huasco";"ASV3454";"Other";0,0758486364849517;33;4824,74437537631;1
"1629";"Huasco";"ASV3466";"Other";0,0162100992702903;38;29532,1543839799;4
"1630";"Huasco";"ASV3467";"Unique";0,00367002032228869;68;13129,5327424934;5
"1631";"Huasco";"ASV3468";"Other";0,0153890830507555;17;6364,60073319545;2
"1632";"Huasco";"ASV3469";"Other";1,25623435866993e-05;3;217,07501721126;5
"1633";"Huasco";"ASV3470";"Unique";0,476346271475901;60;2132,94205587071;2
"1634";"Huasco";"ASV3490";"Other";0,260986220487927;45;6108,15920896406;1
"1635";"Huasco";"ASV3491";"Other";0,0611474022596485;21;19372,1630098542;1
"1636";"Huasco";"ASV3496";"Other";0,0198695961393097;22;2601,34546360692;4
"1637";"Huasco";"ASV3497";"Other";0,170762225204784;46;2877,38174049262;2
"1638";"Huasco";"ASV3498";"Other";3,00570055032003e-07;1;0;3
"1639";"Huasco";"ASV3501";"Other";0,0153890830507555;17;6364,60073319545;2
"1640";"Huasco";"ASV3502";"Other";0,0213056871272981;32;12572,8793276525;4
"1641";"Huasco";"ASV3503";"Unique";0,0114556748168866;13;2685,7045158122;3
"1642";"Huasco";"ASV3504";"Other";0,24968597183507;28;54,2008489684297;1
"1643";"Huasco";"ASV3505";"Unique";0,0555239272558976;40;1406,43101304007;4
"1644";"Huasco";"ASV3524";"Other";0,000565764757663578;6;3609,91664962624;1
"1645";"Huasco";"ASV3526";"Other";0,00185569595073074;8;2077,9295308542;1
"1646";"Huasco";"ASV3534";"Other";0,0247404883609099;6;1875,63335179381;2
"1647";"Huasco";"ASV3535";"Other";0,000324275360619925;6;2519,37771686965;4
"1648";"Huasco";"ASV3537";"Unique";0,00114160853181286;22;1314,16736668352;5
"1649";"Huasco";"ASV3538";"Other";0,00258538250319445;6;832,813381018524;4
"1650";"Huasco";"ASV3539";"Other";9,25285843068056e-05;16;5,71428571428572;3
"1651";"Huasco";"ASV3540";"Other";0,000167512212340378;14;4814,15537416271;3
"1652";"Huasco";"ASV3541";"Unique";0,970463025425261;140;6527,5542921451;1
"1653";"Huasco";"ASV3542";"Unique";1,40503266299424e-05;13;472,908184056553;3
"1654";"Huasco";"ASV3543";"Other";7,17302617880433e-06;13;2066,49826075724;3
"1655";"Huasco";"ASV3544";"Unique";0,257059745468376;46;2078,81760085844;1
"1656";"Huasco";"ASV3545";"Other";0,000365999962573586;2;0;1
"1657";"Huasco";"ASV3546";"Other";4,717329207579e-05;8;1384,15694574671;4
"1658";"Huasco";"ASV3564";"Other";0,000232933902337831;3;348,024766208365;3
"1659";"Huasco";"ASV3566";"Other";0,000275488566367254;3;5706,98889094858;5
"1660";"Huasco";"ASV3567";"Other";0,0367465619861656;6;1,47237979842976;1
"1661";"Huasco";"ASV3568";"Other";0,0157400516862747;28;8,59090909090909;4
"1662";"Huasco";"ASV3572";"Other";0,000497729357383331;4;0;4
"1663";"Huasco";"ASV3575";"Other";0,257860475991923;53;16515,0986742186;1
"1664";"Huasco";"ASV3577";"Other";0,344580898885535;60;4862,59653737547;2
"1665";"Huasco";"ASV3578";"Unique";0,958905682100221;115;13359,7612663618;1
"1666";"Huasco";"ASV3579";"Unique";0,055172117844853;93;4945,72504403946;4
"1667";"Huasco";"ASV3580";"Unique";0,305078342171082;50;2151,03725110006;2
"1668";"Huasco";"ASV3581";"Other";0,040132063288168;13;1420,09632461607;2
"1669";"Huasco";"ASV3582";"Other";0,163164838341362;41;407,964391285611;2
"1670";"Huasco";"ASV3604";"Other";0,0526045859141962;19;1805,67242586243;1
"1671";"Huasco";"ASV3606";"Other";2,2230934960606e-06;4;3640,26642711385;6
"1672";"Huasco";"ASV3608";"Other";1,41602473250916e-06;2;0;10
"1673";"Huasco";"ASV3616";"Other";0,110863239442968;38;11279,0471734644;1
"1674";"Huasco";"ASV3617";"Other";0,343624463868939;60;5277,79782260778;2
"1675";"Huasco";"ASV3618";"Other";0,343624463868939;60;5277,79782260778;2
"1676";"Huasco";"ASV3619";"Unique";0,00114160853181285;22;1314,16736668352;5
"1677";"Huasco";"ASV3620";"Other";0,349616735281969;68;10840,3154840087;2
"1678";"Huasco";"ASV3622";"Unique";0,0178163988654694;37;24756,1545417502;2
"1679";"Huasco";"ASV3623";"Other";0,222775453332676;30;4620,25198715928;1
"1680";"Huasco";"ASV3624";"Unique";0,0469425883381693;20;2665,01743440902;2
"1681";"Huasco";"ASV3647";"Other";0,131141674427121;41;4960,32689330869;1
"1682";"Huasco";"ASV3648";"Other";6,2684746794885e-06;12;3022,51707274567;3
"1683";"Huasco";"ASV3650";"Other";0,000117863450685507;4;680,935349803345;16
"1684";"Huasco";"ASV3654";"Other";0,000103309484560051;4;4077,04650803658;10
"1685";"Huasco";"ASV3655";"Other";0,000382085970930385;2;0;1
"1686";"Huasco";"ASV3659";"Other";2,90340475988699e-06;3;0;3
"1687";"Huasco";"ASV3662";"Other";0,000718069690849414;5;3,74471469762446;4
"1688";"Huasco";"ASV3664";"Other";3,82166115552942e-05;9;327,411245006518;3
"1689";"Huasco";"ASV3666";"Other";0,00208914011856978;10;6453,98321430487;2
"1690";"Huasco";"ASV3670";"Other";0,000126178144314032;12;5927,44595566757;3
"1691";"Huasco";"ASV3671";"Other";1,74255714183946e-07;3;4322;20
"1692";"Huasco";"ASV3672";"Other";0,0153890830507555;17;6364,60073319545;2
"1693";"Huasco";"ASV3673";"Unique";0,476346271475901;60;2132,94205587071;2
"1694";"Huasco";"ASV3674";"Other";0,31539865009496;49;19,6;2
"1695";"Huasco";"ASV3675";"Unique";0,927025027450145;113;8799,68634659582;1
"1696";"Huasco";"ASV3676";"Unique";0,951222279364507;143;9612,33166556239;2
"1697";"Huasco";"ASV3677";"Unique";0,406420247798511;130;21603,2295437021;4
"1698";"Huasco";"ASV3678";"Unique";0,190866937448727;77;23431,2565565025;4
"1699";"Huasco";"ASV3679";"Unique";0,126382833767623;63;5213,68085803074;1
"1700";"Huasco";"ASV3680";"Unique";0,0555239272558976;40;1406,43101304007;4
"1701";"Huasco";"ASV3681";"Unique";0,0555239272558976;40;1406,43101304007;4
"1702";"Huasco";"ASV3702";"Other";8,8521991462753e-08;2;0;3
"1703";"Huasco";"ASV3703";"Other";9,07494062963277e-08;1;0;3
"1704";"Huasco";"ASV3709";"Other";0,00838126539853493;10;1315,12492175487;1
"1705";"Huasco";"ASV3713";"Other";0,000219908295449433;11;2435,49324836279;3
"1706";"Huasco";"ASV3714";"Other";0,282086266807419;63;38860,0885473008;1
"1707";"Huasco";"ASV3715";"Other";0,0038358909286879;27;12658,5072841917;3
"1708";"Huasco";"ASV3716";"Other";0,0201836061863141;25;24428,495550409;4
"1709";"Huasco";"ASV3719";"Unique";0,00114160853181288;22;1314,16736668352;5
"1710";"Huasco";"ASV3720";"Other";0,000161123998566486;10;3298,59761297348;3
"1711";"Huasco";"ASV3721";"Unique";1;147;9612,48665343166;2
"1712";"Huasco";"ASV3722";"Unique";0,0551721178448531;93;4945,72504403946;4
"1713";"Huasco";"ASV3723";"Unique";0,0416013230552527;44;3569,04109666481;4
"1714";"Huasco";"ASV3724";"Unique";0,0416013230552528;44;3569,04109666481;4
"1715";"Huasco";"ASV3725";"Other";0,00035933241171743;3;0;4
"1716";"Huasco";"ASV3726";"Other";6,51693497962411e-07;2;2162;4
"1717";"Huasco";"ASV3753";"Other";3,82931664231304e-13;1;0;11
"1718";"Huasco";"ASV3755";"Other";5,77595900723516e-06;5;0;3
"1719";"Huasco";"ASV3757";"Other";0,000507939761262995;12;2955,44349222559;3
"1720";"Huasco";"ASV3759";"Other";0,173933090192161;45;12751,375354924;2
"1721";"Huasco";"ASV3762";"Other";0,0974550517775507;19;989,519445467102;1
"1722";"Huasco";"ASV3767";"Other";0,000472887712503859;31;100,649393610481;5
"1723";"Huasco";"ASV3769";"Other";0,187344053056034;53;4394,68560752923;2
"1724";"Huasco";"ASV3770";"Unique";0,305078342171082;50;2151,03725110006;2
"1725";"Huasco";"ASV3771";"Unique";0,664489229728403;115;10009,5869234908;1
"1726";"Huasco";"ASV3772";"Unique";0,257059745468376;46;2078,81760085844;1
"1727";"Huasco";"ASV3806";"Other";7,83588848305469e-13;1;0;11
"1728";"Huasco";"ASV3807";"Other";6,84008722087764e-18;1;0;63
"1729";"Huasco";"ASV3808";"Other";0,100577104508816;24;9458,327320446;1
"1730";"Huasco";"ASV3816";"Other";0,360240090360623;40;2444,69268920348;1
"1731";"Huasco";"ASV3817";"Other";2,38691248641861e-09;2;0;20
"1732";"Huasco";"ASV3822";"Unique";0,00114160853181286;22;1314,16736668352;5
"1733";"Huasco";"ASV3823";"Other";0,00124962842393212;42;5989,80318914442;5
"1734";"Huasco";"ASV3824";"Unique";0,900313003456895;134;6527,30706400011;1
"1735";"Huasco";"ASV3825";"Unique";0,501011924675659;94;16079,7836996301;2
"1736";"Huasco";"ASV3826";"Other";1,92152529368269e-05;39;7864,3013126281;3
"1737";"Huasco";"ASV3827";"Unique";0,0416013230552527;44;3569,04109666481;4
"1738";"Huasco";"ASV3828";"Other";4,71732920757854e-05;8;1384,15694574671;4
"1739";"Huasco";"ASV3829";"Other";1,49142242169831e-06;13;1454,94673251208;3
"1740";"Huasco";"ASV3855";"Other";0,013143020120214;28;6033,68792524934;2
"1741";"Huasco";"ASV3856";"Other";3,41451946539125e-05;4;1701,73066911399;15
"1742";"Huasco";"ASV3867";"Other";0,31573296000297;50;296,956805751885;2
"1743";"Huasco";"ASV3868";"Other";0,000170815231495895;2;2162;2
"1744";"Huasco";"ASV3871";"Other";0,00231994118648949;5;0,012987012987013;4
"1745";"Huasco";"ASV3876";"Other";8,66267272935793e-06;1;0;1
"1746";"Huasco";"ASV3877";"Other";5,71593212083649e-05;7;3747,7595606203;3
"1747";"Huasco";"ASV3878";"Other";0,033214419052845;14;6333,22250553024;2
"1748";"Huasco";"ASV3879";"Unique";0,970463025425261;140;6527,5542921451;1
"1749";"Huasco";"ASV3880";"Unique";0,927025027450145;113;8799,68634659582;1
"1750";"Huasco";"ASV3881";"Other";0,0025196380585879;31;40193,4282041106;3
"1751";"Huasco";"ASV3882";"Other";1,77840081121731e-05;36;5479,63945139591;3
"1752";"Huasco";"ASV3883";"Unique";0,305078342171082;50;2151,03725110006;2
"1753";"Huasco";"ASV3884";"Other";6,76414252517303e-18;1;0;48
"1754";"Huasco";"ASV3885";"Other";4,9362909375562e-06;26;25;3
"1755";"Huasco";"ASV3886";"Other";7,49769504695355e-06;31;4963,3711374009;3
"1756";"Huasco";"ASV3887";"Other";0,00258933559033034;6;8792,29058635145;4
"1757";"Huasco";"ASV3912";"Other";0,000114837847026507;5;1080,5;7
"1758";"Huasco";"ASV3915";"Other";0,103267794822811;31;2488,81991755051;1
"1759";"Huasco";"ASV3919";"Other";8,80611531791683e-09;1;0;4
"1760";"Huasco";"ASV3920";"Other";0,030721839800168;6;57,831475514184;2
"1761";"Huasco";"ASV3926";"Other";6,11354849849729e-05;8;2189,7275441091;5
"1762";"Huasco";"ASV3927";"Other";0,000547627460491831;6;1536,20360876015;1
"1763";"Huasco";"ASV3933";"Other";0,316363800601175;54;3060,90888192534;2
"1764";"Huasco";"ASV3934";"Other";0,38450169972992;64;33558,1366142219;1
"1765";"Huasco";"ASV3935";"Other";5,35855589053487e-06;1;0;5
"1766";"Huasco";"ASV3937";"Other";0,000212213889163376;6;649,402477631399;3
"1767";"Huasco";"ASV3938";"Other";0,0591465438911586;35;14165,8592993021;3
"1768";"Huasco";"ASV3939";"Other";0,000313031419749233;27;7311,66858080829;3
"1769";"Huasco";"ASV3940";"Unique";0,00114160853181288;22;1314,16736668352;5
"1770";"Huasco";"ASV3941";"Unique";0,000427971604385202;21;4074,64277252182;3
"1771";"Huasco";"ASV3942";"Other";8,93464679432902e-06;7;2713,54885499065;3
"1772";"Huasco";"ASV3943";"Other";0,349616735281969;68;10840,3154840087;2
"1773";"Huasco";"ASV3944";"Unique";0,0185397981790658;55;19631,2145730778;4
"1774";"Huasco";"ASV3945";"Unique";0,0114556748168866;13;2685,7045158122;3
"1775";"Huasco";"ASV3946";"Unique";0,364612982169037;90;14268,5427495786;2
"1776";"Huasco";"ASV3947";"Other";0,000293025138136261;3;236,524990036135;4
"1777";"Huasco";"ASV3948";"Other";0,0188226065889269;24;3578,87840466199;4
"1778";"Huasco";"ASV3949";"Other";0,0558844323252256;83;3204,46846071106;4
"1779";"Huasco";"ASV3950";"Unique";9,3412946156986e-06;7;878,518226683994;3
"1780";"Huasco";"ASV3951";"Other";3,54175312590666e-06;11;213,381114990409;3
"1781";"Huasco";"ASV3976";"Other";0,100798321755275;33;9625,94653858343;1
"1782";"Huasco";"ASV3978";"Other";0,000462785177504224;30;19,7727272727273;5
"1783";"Huasco";"ASV3979";"Other";0,41104580426867;63;14159,354536455;1
"1784";"Huasco";"ASV3980";"Other";0,0034161026487928;9;1105,88926196425;1
"1785";"Huasco";"ASV3984";"Other";0,111594180615233;33;206,003849961443;1
"1786";"Huasco";"ASV3989";"Other";0,000507939761262995;12;2955,44349222559;3
"1787";"Huasco";"ASV3997";"Other";0,166341413569047;19;3422,37958895219;1
"1788";"Huasco";"ASV3999";"Other";0,433889536601851;56;6454,65096627475;1
"1789";"Huasco";"ASV4005";"Unique";0,00362236060001354;67;13129,5026722563;5
"1790";"Huasco";"ASV4006";"Other";4,2324323807359e-05;10;3666,08701815764;3
"1791";"Huasco";"ASV4007";"Unique";0,000102965405856905;34;9645,10401900618;3
"1792";"Huasco";"ASV4008";"Other";0,0024824391424399;22;9762,38189613681;3
"1793";"Huasco";"ASV4009";"Unique";0,305078342171082;50;2151,03725110006;2
"1794";"Huasco";"ASV4010";"Other";0,0267009500116117;9;12408,3086132171;1
"1795";"Huasco";"ASV4011";"Other";3,83307952046587e-05;1;0;1
"1796";"Huasco";"ASV4056";"Other";0,0119740018998218;3;1,6837265051506;1
"1797";"Huasco";"ASV4058";"Other";0,383826665633235;49;8436,20266962556;1
"1798";"Huasco";"ASV4062";"Other";4,96027902400126e-06;12;1067,51509208176;3
"1799";"Huasco";"ASV4069";"Other";0,000686355638614431;5;3371,74280849042;18
"1800";"Huasco";"ASV4076";"Unique";0,00292158668350223;52;18967,0319605947;3
"1801";"Huasco";"ASV4077";"Other";9,26329690441713e-05;18;2710,06799012462;3
"1802";"Huasco";"ASV4078";"Unique";0,476346271475901;60;2132,94205587071;2
"1803";"Huasco";"ASV4079";"Other";0,000869818064537189;15;1023,90910393414;5
"1804";"Huasco";"ASV4080";"Other";3,93606712195504e-06;9;3447,01417761298;3
"1805";"Huasco";"ASV4081";"Unique";0,305078342171082;50;2151,03725110006;2
"1806";"Huasco";"ASV4082";"Unique";0,664489229728403;115;10009,5869234908;1
"1807";"Huasco";"ASV4083";"Unique";0,0555239272558976;40;1406,43101304007;4
"1808";"Huasco";"ASV4084";"Other";0,0558844323252257;83;3204,46846071106;4
"1809";"Huasco";"ASV4085";"Unique";0,0469425883381693;20;2665,01743440902;2
"1810";"Huasco";"ASV4086";"Unique";0,0469425883381693;20;2665,01743440902;2
"1811";"Huasco";"ASV4087";"Other";0,0114571330504108;20;1138,10028012937;2
"1812";"Huasco";"ASV4117";"Other";0,0105992415135296;12;2198,21983878612;1
"1813";"Huasco";"ASV4122";"Other";0,0296256950254751;12;2776,19884824028;1
"1814";"Huasco";"ASV4126";"Other";0,0727395540538012;11;1678,06142682174;1
"1815";"Huasco";"ASV4128";"Other";9,94620461865353e-05;29;3371,13292580172;3
"1816";"Huasco";"ASV4129";"Other";0,0316667660512515;17;9465,97798787252;2
"1817";"Huasco";"ASV4130";"Other";0,00925917508534079;6;315,653975202271;2
"1818";"Huasco";"ASV4138";"Other";0,0883029548993035;23;6016,67101826531;2
"1819";"Huasco";"ASV4139";"Unique";0,305078342171082;50;2151,03725110006;2
"1820";"Huasco";"ASV4140";"Other";0,165829804626383;42;279,00505781026;2
"1821";"Huasco";"ASV4141";"Other";1,12314006349241e-05;3;2049,22427471367;3
"1822";"Huasco";"ASV4142";"Other";0,0553469426906198;79;3018,73633534671;4
"1823";"Huasco";"ASV4143";"Other";0,000154340578501521;2;2162;2
"1824";"Huasco";"ASV4175";"Other";0,250357816931005;33;1450,57723995905;1
"1825";"Huasco";"ASV4177";"Other";0,0104313533294623;7;4674,15668277801;1
"1826";"Huasco";"ASV4180";"Other";3,3953895827451e-05;7;1121,70087218002;5
"1827";"Huasco";"ASV4191";"Other";8,52375844243642e-06;12;16005,986773786;3
"1828";"Huasco";"ASV4194";"Other";2,48736962696339e-06;18;15552,7916433678;3
"1829";"Huasco";"ASV4195";"Other";1,30194980524375e-05;29;2444,0278743723;3
"1830";"Huasco";"ASV4196";"Unique";0,00114160853181287;22;1314,16736668352;5
"1831";"Huasco";"ASV4197";"Other";0,31539865009496;49;19,6;2
"1832";"Huasco";"ASV4198";"Unique";0,699926457319582;119;10009,6738800125;1
"1833";"Huasco";"ASV4199";"Unique";0,0416013230552527;44;3569,04109666481;4
"1834";"Huasco";"ASV4200";"Unique";0,0416013230552527;44;3569,04109666481;4
"1835";"Huasco";"ASV4201";"Unique";0,0829409200897737;133;8569,82656924005;4
"1836";"Huasco";"ASV4202";"Other";0,0206304358742179;31;7193,53135358214;4
"1837";"Huasco";"ASV4203";"Other";0,00374223201198356;2;2162;1
"1838";"Huasco";"ASV4204";"Unique";9,34129461568872e-06;7;878,518226683994;3
"1839";"Huasco";"ASV4256";"Other";1,70169184199107e-05;4;80,8825293686802;3
"1840";"Huasco";"ASV4257";"Other";0,0244806372230416;42;9663,80625286434;1
"1841";"Huasco";"ASV4259";"Other";1,23640438676619e-05;2;2162;52
"1842";"Huasco";"ASV4264";"Other";0,000810533418825572;6;291,241443093498;4
"1843";"Huasco";"ASV4268";"Other";0,000124164253226244;8;4200,46432873754;3
"1844";"Huasco";"ASV4272";"Unique";0,00114160853181286;22;1314,16736668352;5
"1845";"Huasco";"ASV4273";"Unique";0,054855549533206;112;53710,8155540551;4
"1846";"Huasco";"ASV4274";"Unique";0,000427971604385221;21;4074,64277252182;3
"1847";"Huasco";"ASV4275";"Other";0,00025158251538801;4;826,381960042648;4
"1848";"Huasco";"ASV4276";"Unique";0,476346271475901;60;2132,94205587071;2
"1849";"Huasco";"ASV4277";"Unique";0,476346271475901;60;2132,94205587071;2
"1850";"Huasco";"ASV4278";"Unique";0,476346271475901;60;2132,94205587071;2
"1851";"Huasco";"ASV4279";"Unique";0,951222279364507;143;9612,33166556239;2
"1852";"Huasco";"ASV4280";"Unique";0,355989696217885;38;11742,5486787265;1
"1853";"Huasco";"ASV4281";"Other";0,0148024890935231;7;8311,17977803205;2
"1854";"Huasco";"ASV4282";"Other";0,00973228604443416;3;13,6491174394279;4
"1855";"Huasco";"ASV4283";"Unique";0,163991821996731;58;16810,397486068;2
"1856";"Huasco";"ASV4284";"Other";4,10964730438837e-05;21;5037,95770805911;3
"1857";"Huasco";"ASV4285";"Unique";0,305078342171082;50;2151,03725110006;2
"1858";"Huasco";"ASV4287";"Unique";0,082940920089774;133;8569,82656924005;4
"1859";"Huasco";"ASV4288";"Other";1,54901626904048e-05;28;1079,87552693922;3
"1860";"Huasco";"ASV4289";"Unique";0,0555239272558976;40;1406,43101304007;4
"1861";"Huasco";"ASV4290";"Unique";0,0555239272558976;40;1406,43101304007;4
"1862";"Huasco";"ASV4333";"Shared";1,15388239494826e-17;2;1;48
"1863";"Huasco";"ASV4334";"Other";0,0167545986702439;10;2522,39312289057;1
"1864";"Huasco";"ASV4335";"Other";0,000114837847026506;5;1080,5;7
"1865";"Huasco";"ASV4338";"Other";0,0806426130442368;24;1643,63520772019;1
"1866";"Huasco";"ASV4345";"Other";0,110125926003689;32;205,972599961443;1
"1867";"Huasco";"ASV4346";"Other";0,0029040276436154;2;190,678926864189;2
"1868";"Huasco";"ASV4361";"Other";0,428727126405583;55;4100,3394090103;1
"1869";"Huasco";"ASV4362";"Other";0,111970977941341;34;405,727080900697;1
"1870";"Huasco";"ASV4369";"Other";0,390634672099972;45;4982,25446736707;1
"1871";"Huasco";"ASV4370";"Other";0,903593804099035;113;21788,7685248381;1
"1872";"Huasco";"ASV4371";"Other";0,000466249209578703;31;367,487494096355;5
"1873";"Huasco";"ASV4372";"Other";0,00105168937660801;12;13178,7803230717;5
"1874";"Huasco";"ASV4373";"Unique";0,476346271475901;60;2132,94205587071;2
"1875";"Huasco";"ASV4374";"Unique";0,476346271475901;60;2132,94205587071;2
"1876";"Huasco";"ASV4375";"Unique";0,352181439937084;90;18953,4017313803;4
"1877";"Huasco";"ASV4376";"Unique";0,970463025425261;140;6527,5542921451;1
"1878";"Huasco";"ASV4377";"Other";0,315544788444949;50;3483,90721052192;2
"1879";"Huasco";"ASV4378";"Unique";0,0114556748168866;13;2685,7045158122;3
"1880";"Huasco";"ASV4379";"Unique";0,493128134813608;71;11380,2627482619;1
"1881";"Huasco";"ASV4380";"Unique";1,40503266299403e-05;13;472,908184056553;3
"1882";"Huasco";"ASV4381";"Unique";0,257059745468376;46;2078,81760085844;1
"1883";"Huasco";"ASV4382";"Unique";0,0555239272558976;40;1406,43101304007;4
"1884";"Huasco";"ASV4383";"Unique";0,0469425883381693;20;2665,01743440902;2
"1885";"Huasco";"ASV4432";"Other";0,0135437271772017;11;4637,11866828778;1
"1886";"Huasco";"ASV4433";"Other";0,00141274149213421;15;26830,7967847464;1
"1887";"Huasco";"ASV4439";"Other";0,000427902371657295;1;0;2
"1888";"Huasco";"ASV4440";"Other";1,48293281546752e-06;3;80,7666832288174;10
"1889";"Huasco";"ASV4442";"Other";7,34428143453431e-05;2;0,0454545454545455;3
"1890";"Huasco";"ASV4459";"Unique";0,00114160853181287;22;1314,16736668352;5
"1891";"Huasco";"ASV4460";"Other";0,000462785177504215;30;19,7727272727273;5
"1892";"Huasco";"ASV4461";"Other";1,42630789447582e-05;2;1055,82664798036;7
"1893";"Huasco";"ASV4462";"Unique";0,000427971604385197;21;4074,64277252182;3
"1894";"Huasco";"ASV4463";"Unique";0,476346271475901;60;2132,94205587071;2
"1895";"Huasco";"ASV4464";"Unique";0,476346271475901;60;2132,94205587071;2
"1896";"Huasco";"ASV4465";"Unique";0,0114556748168866;13;2685,7045158122;3
"1897";"Huasco";"ASV4467";"Unique";0,305078342171082;50;2151,03725110006;2
"1898";"Huasco";"ASV4468";"Unique";0,0416013230552528;44;3569,04109666481;4
"1899";"Huasco";"ASV4469";"Unique";0,082940920089774;133;8569,82656924005;4
"1900";"Huasco";"ASV4470";"Unique";0,257059745468376;46;2078,81760085844;1
"1901";"Huasco";"ASV4471";"Other";0,0997874500066815;31;2828,48905757161;1
"1902";"Huasco";"ASV4472";"Unique";0,0555239272558976;40;1406,43101304007;4
"1903";"Huasco";"ASV4473";"Unique";0,0555239272558976;40;1406,43101304007;4
"1904";"Huasco";"ASV4474";"Unique";0,0555239272558976;40;1406,43101304007;4
"1905";"Huasco";"ASV4475";"Other";0,000394856947279604;10;2085,53108165065;4
"1906";"Huasco";"ASV4523";"Other";0,00043376367447382;2;0;2
"1907";"Huasco";"ASV4525";"Other";0,052519332358255;70;60,3749999999998;4
"1908";"Huasco";"ASV4533";"Other";0,301213812653596;36;5369,08241114313;1
"1909";"Huasco";"ASV4541";"Other";0,0165265500057823;31;1109,65452486902;4
"1910";"Huasco";"ASV4545";"Other";0,343624463868939;60;5277,79782260778;2
"1911";"Huasco";"ASV4548";"Unique";0,00114160853181286;22;1314,16736668352;5
"1912";"Huasco";"ASV4549";"Other";5,7074230275368e-05;5;2101,03482004697;3
"1913";"Huasco";"ASV4550";"Unique";0,900313003456895;134;6527,30706400011;1
"1914";"Huasco";"ASV4551";"Other";0,167424055639944;22;13319,643416712;2
"1915";"Huasco";"ASV4552";"Other";1,93408810835688e-05;41;9125,28123449938;3
"1916";"Huasco";"ASV4553";"Other";3,90406582792946e-05;13;922,513143836915;3
"1917";"Huasco";"ASV4554";"Other";1,78364857521886e-05;37;6340,39868055645;3
"1918";"Huasco";"ASV4555";"Unique";0,305078342171082;50;2151,03725110006;2
"1919";"Huasco";"ASV4556";"Unique";0,305078342171082;50;2151,03725110006;2
"1920";"Huasco";"ASV4557";"Unique";0,305078342171082;50;2151,03725110006;2
"1921";"Huasco";"ASV4558";"Other";0,161075885089343;41;2348,86366061914;2
"1922";"Huasco";"ASV4559";"Unique";0,0416013230552527;44;3569,04109666481;4
"1923";"Huasco";"ASV4560";"Unique";1,40503266299311e-05;13;472,908184056553;3
"1924";"Huasco";"ASV4562";"Unique";0,257059745468376;46;2078,81760085844;1
"1925";"Huasco";"ASV4563";"Unique";0,257059745468376;46;2078,81760085844;1
"1926";"Huasco";"ASV4564";"Unique";0,257059745468376;46;2078,81760085844;1
"1927";"Huasco";"ASV4565";"Unique";0,257059745468376;46;2078,81760085844;1
"1928";"Huasco";"ASV4566";"Unique";0,0555239272558976;40;1406,43101304007;4
"1929";"Huasco";"ASV4567";"Unique";0,0555239272558977;40;1406,43101304007;4
"1930";"Huasco";"ASV4569";"Unique";9,34129461569622e-06;7;878,518226683994;3
"1931";"Huasco";"ASV4570";"Unique";0,0469425883381693;20;2665,01743440902;2
"1932";"Huasco";"ASV4604";"Other";0,162431492486413;43;1634,24934079135;2
"1933";"Huasco";"ASV4608";"Other";0,00822185321206755;5;4325,718721021;2
"1934";"Huasco";"ASV4625";"Other";0,0158792818377882;32;4504,6833170958;4
"1935";"Huasco";"ASV4627";"Other";1,28751274643068e-05;5;632,66651245644;3
"1936";"Huasco";"ASV4629";"Other";0,441592926057278;65;22019,304282565;1
"1937";"Huasco";"ASV4636";"Other";3,65275026310186e-06;2;4322;7
"1938";"Huasco";"ASV4637";"Unique";9,83245757735637e-05;44;10888,5948167642;3
"1939";"Huasco";"ASV4638";"Unique";0,476346271475901;60;2132,94205587071;2
"1940";"Huasco";"ASV4639";"Unique";0,476346271475901;60;2132,94205587071;2
"1941";"Huasco";"ASV4640";"Other";0,01493140626575;3;0,0111111111111111;4
"1942";"Huasco";"ASV4641";"Unique";0,927025027450145;113;8799,68634659582;1
"1943";"Huasco";"ASV4642";"Unique";0,0114556748168866;13;2685,7045158122;3
"1944";"Huasco";"ASV4643";"Other";0,0197148494459478;6;19748,4877445326;2
"1945";"Huasco";"ASV4644";"Unique";0,493128134813608;71;11380,2627482619;1
"1946";"Huasco";"ASV4645";"Unique";0,128045664010888;64;5213,71285207836;1
"1947";"Huasco";"ASV4646";"Unique";0,0829409200897737;133;8569,82656924005;4
"1948";"Huasco";"ASV4647";"Unique";0,126382833767623;63;5213,68085803074;1
"1949";"Huasco";"ASV4648";"Other";0,0185793716407361;30;133,34009554274;4
"1950";"Huasco";"ASV4649";"Unique";1,40503266299409e-05;13;472,908184056553;3
"1951";"Huasco";"ASV4650";"Unique";0,0555239272558977;40;1406,43101304007;4
"1952";"Huasco";"ASV4651";"Other";0,000268370207342322;14;14593,4872440367;3
"1953";"Huasco";"ASV4694";"Other";0,456758302502463;83;12724,6740327714;1
"1954";"Huasco";"ASV4723";"Other";0,316782151780687;55;5164,71129815243;2
"1955";"Huasco";"ASV4730";"Other";0,0159691758151486;31;5234,10795897445;4
"1956";"Huasco";"ASV4731";"Unique";0,00114160853181288;22;1314,16736668352;5
"1957";"Huasco";"ASV4732";"Unique";0,000427971604385213;21;4074,64277252182;3
"1958";"Huasco";"ASV4734";"Unique";0,476346271475901;60;2132,94205587071;2
"1959";"Huasco";"ASV4735";"Unique";0,305078342171082;50;2151,03725110006;2
"1960";"Huasco";"ASV4736";"Unique";0,0416013230552528;44;3569,04109666481;4
"1961";"Huasco";"ASV4737";"Unique";0,0416013230552527;44;3569,04109666481;4
