"betweenness","colMeans..t..","degree","eigen","id","membership","name","Node_Category","selected","shared name"
"0.0","0.00441867","2.0","0.0","ASV0025","35.0","ASV0025","Core","false","ASV0025"
"8.0","0.00449553","8.0","0.0","ASV0026","13.0","ASV0026","PPE","false","ASV0026"
"19.65447","0.004211062","2.0","7.543685E-6","ASV0027","1.0","ASV0027","Other","false","ASV0027"
"6541.952","0.003697093","39.0","0.2139461","ASV0028","2.0","ASV0028","Other","false","ASV0028"
"26.9331","0.00374209","18.0","1.822704E-4","ASV0029","1.0","ASV0029","Core","false","ASV0029"
"13050.11","0.003195747","25.0","0.01422243","ASV0030","1.0","ASV0030","Core","false","ASV0030"
"0.0","0.003946359","3.0","0.0","ASV0031","23.0","ASV0031","Other","false","ASV0031"
"0.0","0.003825791","2.0","5.624216E-7","ASV0032","26.0","ASV0032","Core","false","ASV0032"
"1883.338","0.003414005","25.0","0.122186","ASV0033","2.0","ASV0033","Other","false","ASV0033"
"6.038517","0.003472988","12.0","8.83805E-5","ASV0034","1.0","ASV0034","Core","false","ASV0034"
"35759.82","0.003363443","48.0","0.001412573","ASV0035","1.0","ASV0035","Core","false","ASV0035"
"1240.896","0.003347807","23.0","7.097026E-4","ASV0036","1.0","ASV0036","Core","false","ASV0036"
"0.0","0.003294125","2.0","0.0","ASV0037","35.0","ASV0037","Core","false","ASV0037"
"17705.17","0.003055807","48.0","9.137864E-4","ASV0038","1.0","ASV0038","Core","false","ASV0038"
"0.0","0.003026327","2.0","0.0","ASV0039","35.0","ASV0039","Core","false","ASV0039"
"949.5","0.002969433","3.0","2.007572E-5","ASV0040","26.0","ASV0040","Core","false","ASV0040"
"11381.64","0.002459289","22.0","0.0147533","ASV0041","1.0","ASV0041","Other","false","ASV0041"
"0.0","0.002977938","3.0","0.0","ASV0042","23.0","ASV0042","Core","false","ASV0042"
"949.5","0.002815472","3.0","2.007572E-5","ASV0043","26.0","ASV0043","Core","false","ASV0043"
"0.0","0.002862072","3.0","1.459634E-7","ASV0044","1.0","ASV0044","PPE","false","ASV0044"
"8.310497","0.002314181","11.0","0.01334267","ASV0045","1.0","ASV0045","Core","false","ASV0045"
"0.0","0.002830865","3.0","0.0","ASV0046","23.0","ASV0046","Other","false","ASV0046"
"4543.722","0.002582035","5.0","5.873802E-6","ASV0047","1.0","ASV0047","Other","false","ASV0047"
"40.79157","0.002499929","24.0","5.01281E-5","ASV0048","1.0","ASV0048","Core","false","ASV0048"
"0.0","0.002719563","1.0","0.0","ASV0049","11.0","ASV0049","PPE","false","ASV0049"
"523.4378","0.002555549","19.0","4.508701E-4","ASV0050","1.0","ASV0050","Core","false","ASV0050"
"0.8295177","0.002368052","6.0","0.03551934","ASV0051","2.0","ASV0051","Other","false","ASV0051"
"523.4378","0.002372783","19.0","4.508701E-4","ASV0053","1.0","ASV0053","Core","false","ASV0053"
"2872.302","0.002219457","31.0","0.2250542","ASV0054","2.0","ASV0054","Other","false","ASV0054"
"12069.39","0.002355601","25.0","4.285277E-5","ASV0056","1.0","ASV0056","Core","false","ASV0056"
"0.0","0.002494148","5.0","0.0","ASV0057","13.0","ASV0057","PPE","false","ASV0057"
"9480.0","0.002297253","6.0","1.460507E-7","ASV0058","1.0","ASV0058","PPE","false","ASV0058"
"4210.714","0.002162202","8.0","4.69427E-6","ASV0059","1.0","ASV0059","PPE","false","ASV0059"
"2710.688","0.002172561","9.0","5.315966E-5","ASV0061","1.0","ASV0061","PPE","false","ASV0061"
"3717.413","0.002022098","14.0","1.042568E-4","ASV0062","1.0","ASV0062","PPE","false","ASV0062"
"0.0","0.002007476","4.0","1.593379E-5","ASV0063","1.0","ASV0063","Core","false","ASV0063"
"26.59438","0.001807867","21.0","4.098234E-5","ASV0064","1.0","ASV0064","Core","false","ASV0064"
"41.66107","0.001801444","12.0","0.08565853","ASV0065","2.0","ASV0065","Other","false","ASV0065"
"0.0","0.002287495","1.0","0.0","ASV0066","11.0","ASV0066","PPE","false","ASV0066"
"18994.43","0.001996058","10.0","5.580048E-6","ASV0067","1.0","ASV0067","PPE","false","ASV0067"
"5.119436","0.002623722","13.0","1.385229E-5","ASV0068","6.0","ASV0068","PPE","false","ASV0068"
"360.735","0.001607105","12.0","3.208235E-4","ASV0069","7.0","ASV0069","Other","false","ASV0069"
"0.0","0.001789999","1.0","0.0","ASV0071","58.0","ASV0071","Core","false","ASV0071"
"5781.524","0.001796649","43.0","8.336674E-5","ASV0072","1.0","ASV0072","Core","false","ASV0072"
"567.2098","0.001684843","31.0","6.887327E-5","ASV0073","1.0","ASV0073","Core","false","ASV0073"
"22.84281","0.001687486","10.0","0.07363371","ASV0074","2.0","ASV0074","Other","false","ASV0074"
"0.0","0.001879157","3.0","0.0","ASV0075","23.0","ASV0075","Other","false","ASV0075"
"3209.218","0.001561281","3.0","8.244992E-8","ASV0076","4.0","ASV0076","Other","false","ASV0076"
"0.0","0.001655108","3.0","1.070891E-4","ASV0077","22.0","ASV0077","Core","false","ASV0077"
"14413.2","0.001463537","27.0","0.01843532","ASV0079","1.0","ASV0079","Other","false","ASV0079"
"2604.958","0.001741526","18.0","7.439374E-4","ASV0080","1.0","ASV0080","PPE","false","ASV0080"
"0.0","0.00169119","1.0","0.0","ASV0081","58.0","ASV0081","Core","false","ASV0081"
"2031.354","0.001603751","12.0","5.427624E-4","ASV0082","1.0","ASV0082","PPE","false","ASV0082"
"3442.276","0.001688948","36.0","6.182706E-5","ASV0083","1.0","ASV0083","Core","false","ASV0083"
"25.0","0.001858078","6.0","0.0","ASV0084","13.0","ASV0084","PPE","false","ASV0084"
"388.1126","0.001548283","27.0","5.183364E-5","ASV0085","1.0","ASV0085","Core","false","ASV0085"
"0.0","0.001602854","1.0","0.0","ASV0086","48.0","ASV0086","Core","false","ASV0086"
"5.944447","0.001739979","5.0","2.287658E-6","ASV0087","1.0","ASV0087","PPE","false","ASV0087"
"25.0","0.001760991","6.0","0.0","ASV0088","13.0","ASV0088","Other","false","ASV0088"
"9.0","0.001839492","3.0","0.0","ASV0089","11.0","ASV0089","PPE","false","ASV0089"
"632.3333","0.00162151","4.0","2.106059E-9","ASV0090","24.0","ASV0090","PPE","false","ASV0090"
"632.3333","0.001614502","4.0","2.106059E-9","ASV0091","24.0","ASV0091","PPE","false","ASV0091"
"1900.0","0.001358826","8.0","3.448842E-5","ASV0093","7.0","ASV0093","Other","false","ASV0093"
"0.0","0.001326495","2.0","1.309179E-9","ASV0094","4.0","ASV0094","PPE","false","ASV0094"
"0.0","0.001334008","1.0","2.228428E-8","ASV0095","4.0","ASV0095","Other","false","ASV0095"
"9233.344","0.001306815","58.0","0.4501031","ASV0096","2.0","ASV0096","Other","false","ASV0096"
"189.1783","0.001483522","11.0","1.131048E-4","ASV0097","1.0","ASV0097","Core","false","ASV0097"
"1476.261","0.001222341","18.0","3.905354E-4","ASV0098","7.0","ASV0098","Other","false","ASV0098"
"1327.229","0.001206792","7.0","7.614416E-5","ASV0099","4.0","ASV0099","Unique","false","ASV0099"
"15881.73","0.001414411","17.0","6.404145E-5","ASV0101","1.0","ASV0101","Core","false","ASV0101"
"530.2123","0.001277871","28.0","5.947147E-5","ASV0102","1.0","ASV0102","Core","false","ASV0102"
"1619.381","0.001584276","17.0","4.044681E-5","ASV0103","6.0","ASV0103","PPE","false","ASV0103"
"5705.207","0.00133772","36.0","1.646368E-4","ASV0104","1.0","ASV0104","Core","false","ASV0104"
"484.6104","0.001246254","7.0","4.864391E-4","ASV0105","1.0","ASV0105","PPE","false","ASV0105"
"757.4237","0.001487155","8.0","5.313795E-5","ASV0106","1.0","ASV0106","PPE","false","ASV0106"
"1220.316","0.001398343","10.0","7.210094E-4","ASV0107","1.0","ASV0107","Core","false","ASV0107"
"0.0","0.00148416","6.0","5.307474E-5","ASV0108","1.0","ASV0108","PPE","false","ASV0108"
"460.3197","0.001277562","13.0","0.001162693","ASV0109","1.0","ASV0109","PPE","false","ASV0109"
"74.36476","0.00188826","15.0","1.364207E-5","ASV0110","6.0","ASV0110","PPE","false","ASV0110"
"1471.887","0.001108537","18.0","3.623613E-4","ASV0111","7.0","ASV0111","Other","false","ASV0111"
"0.0","0.001204582","2.0","4.430759E-7","ASV0112","1.0","ASV0112","PPE","false","ASV0112"
"0.0","0.001337601","1.0","4.711847E-8","ASV0113","1.0","ASV0113","PPE","false","ASV0113"
"5102.294","0.001157135","14.0","5.342836E-4","ASV0114","1.0","ASV0114","PPE","false","ASV0114"
"74.76012","0.001745199","13.0","1.250518E-5","ASV0117","6.0","ASV0117","PPE","false","ASV0117"
"733.5092","0.001131791","29.0","6.303846E-5","ASV0118","1.0","ASV0118","Core","false","ASV0118"
"2710.688","0.001267966","9.0","5.315966E-5","ASV0119","1.0","ASV0119","PPE","false","ASV0119"
"0.0","0.001100231","3.0","1.070891E-4","ASV0120","22.0","ASV0120","Core","false","ASV0120"
"6669.594","0.001158439","29.0","9.130858E-4","ASV0121","1.0","ASV0121","PPE","false","ASV0121"
"12310.99","0.001153634","19.0","5.511904E-4","ASV0122","1.0","ASV0122","Other","false","ASV0122"
"10.30732","0.001000593","11.0","3.118002E-4","ASV0124","7.0","ASV0124","Other","false","ASV0124"
"6177.508","0.00108219","25.0","5.175893E-5","ASV0125","1.0","ASV0125","PPE","false","ASV0125"
"4802.059","0.001021929","67.0","0.5053524","ASV0126","2.0","ASV0126","Other","false","ASV0126"
"0.0","0.00102523","3.0","1.070891E-4","ASV0127","22.0","ASV0127","Core","false","ASV0127"
"790.0275","0.001052566","17.0","3.84593E-5","ASV0129","1.0","ASV0129","PPE","false","ASV0129"
"0.0","0.001104437","2.0","0.0","ASV0130","33.0","ASV0130","PPE","false","ASV0130"
"9.835098","9.237844E-4","9.0","3.028709E-4","ASV0131","7.0","ASV0131","Other","false","ASV0131"
"5.944447","0.00110704","5.0","2.287658E-6","ASV0132","1.0","ASV0132","PPE","false","ASV0132"
"4875.358","9.468219E-4","67.0","0.5004586","ASV0133","2.0","ASV0133","Other","false","ASV0133"
"1438.891","0.001034592","31.0","4.495686E-5","ASV0134","1.0","ASV0134","Core","false","ASV0134"
"0.0","0.001004197","1.0","0.0","ASV0135","42.0","ASV0135","Core","false","ASV0135"
"1255.018","0.001361897","14.0","4.919498E-6","ASV0136","8.0","ASV0136","Other","false","ASV0136"
"175.2655","9.864991E-4","2.0","1.841203E-5","ASV0139","2.0","ASV0139","PPE","false","ASV0139"
"6146.615","9.597325E-4","26.0","0.02593532","ASV0140","2.0","ASV0140","Other","false","ASV0140"
"0.0","8.995319E-4","2.0","6.752114E-7","ASV0141","4.0","ASV0141","PPE","false","ASV0141"
"4887.52","9.726489E-4","38.0","1.620623E-4","ASV0142","1.0","ASV0142","Core","false","ASV0142"
"6669.091","0.001086001","5.0","5.547679E-6","ASV0143","1.0","ASV0143","Core","false","ASV0143"
"965.7057","0.001140907","17.0","9.605224E-5","ASV0144","6.0","ASV0144","PPE","false","ASV0144"
"4543.314","9.786301E-4","31.0","5.878283E-5","ASV0145","1.0","ASV0145","Core","false","ASV0145"
"0.0","0.001055391","2.0","3.075238E-11","ASV0146","24.0","ASV0146","PPE","false","ASV0146"
"4308.221","9.543224E-4","36.0","1.413417E-4","ASV0147","1.0","ASV0147","Core","false","ASV0147"
"1234.191","8.550078E-4","3.0","5.01634E-7","ASV0148","4.0","ASV0148","Other","false","ASV0148"
"172.5646","9.021411E-4","3.0","4.656441E-6","ASV0150","1.0","ASV0150","PPE","false","ASV0150"
"5274.025","9.553333E-4","17.0","5.826843E-4","ASV0152","1.0","ASV0152","PPE","false","ASV0152"
"399.2657","9.818474E-4","2.0","3.003241E-8","ASV0153","6.0","ASV0153","PPE","false","ASV0153"
"11434.8","9.16375E-4","18.0","4.190565E-4","ASV0154","1.0","ASV0154","Other","false","ASV0154"
"5029.459","9.437747E-4","21.0","2.055721E-4","ASV0155","1.0","ASV0155","PPE","false","ASV0155"
"0.0","9.684359E-4","2.0","0.003845064","ASV0157","2.0","ASV0157","PPE","false","ASV0157"
"759.9097","9.384212E-4","3.0","2.948952E-6","ASV0158","1.0","ASV0158","PPE","false","ASV0158"
"568.0786","9.311301E-4","21.0","3.917411E-5","ASV0159","1.0","ASV0159","PPE","false","ASV0159"
"7.0","9.688797E-4","3.0","0.0","ASV0160","13.0","ASV0160","Other","false","ASV0160"
"188.1303","8.057293E-4","13.0","3.154992E-4","ASV0161","7.0","ASV0161","Other","false","ASV0161"
"25.23488","8.758298E-4","3.0","9.443534E-6","ASV0163","1.0","ASV0163","PPE","false","ASV0163"
"3593.577","0.001080357","14.0","2.51198E-4","ASV0164","6.0","ASV0164","PPE","false","ASV0164"
"109.6652","9.817433E-4","9.0","4.493636E-5","ASV0165","6.0","ASV0165","PPE","false","ASV0165"
"3158.325","0.001009915","19.0","7.196388E-5","ASV0166","6.0","ASV0166","PPE","false","ASV0166"
"5.315561","8.142417E-4","2.0","0.00158999","ASV0167","2.0","ASV0167","Other","false","ASV0167"
"3720.541","8.754041E-4","5.0","4.07473E-4","ASV0169","9.0","ASV0169","PPE","false","ASV0169"
"7020.256","9.388512E-4","9.0","1.571668E-6","ASV0170","1.0","ASV0170","Other","false","ASV0170"
"1960.87","8.119994E-4","4.0","2.697487E-5","ASV0171","1.0","ASV0171","PPE","false","ASV0171"
"225.5778","7.285894E-4","13.0","3.137688E-4","ASV0172","7.0","ASV0172","Other","false","ASV0172"
"2305.012","8.82366E-4","10.0","1.001554E-4","ASV0173","1.0","ASV0173","PPE","false","ASV0173"
"3020.614","8.298151E-4","15.0","3.647574E-4","ASV0175","1.0","ASV0175","Other","false","ASV0175"
"7081.832","7.81295E-4","25.0","0.02864398","ASV0177","2.0","ASV0177","Other","false","ASV0177"
"315.9679","7.477288E-4","9.0","1.258005E-5","ASV0178","4.0","ASV0178","Other","false","ASV0178"
"13.39252","7.948221E-4","8.0","8.472263E-6","ASV0179","1.0","ASV0179","PPE","false","ASV0179"
"0.0","9.196988E-4","2.0","3.130978E-9","ASV0180","6.0","ASV0180","PPE","false","ASV0180"
"82.91181","7.512862E-4","3.0","4.502563E-6","ASV0182","1.0","ASV0182","PPE","false","ASV0182"
"0.0","7.285127E-4","4.0","4.598443E-5","ASV0183","7.0","ASV0183","Other","false","ASV0183"
"0.0","8.050764E-4","2.0","0.0","ASV0185","33.0","ASV0185","Other","false","ASV0185"
"2530.333","8.322734E-4","5.0","2.106484E-9","ASV0186","24.0","ASV0186","PPE","false","ASV0186"
"56.0417","0.001051039","13.0","1.364202E-5","ASV0187","6.0","ASV0187","PPE","false","ASV0187"
"0.0","8.679591E-4","1.0","5.617228E-8","ASV0188","1.0","ASV0188","Other","false","ASV0188"
"2403.069","6.933601E-4","7.0","0.006057329","ASV0191","5.0","ASV0191","Other","false","ASV0191"
"0.0","8.180112E-4","2.0","0.0","ASV0194","33.0","ASV0194","Other","false","ASV0194"
"10530.44","9.816196E-4","9.0","2.91023E-4","ASV0195","8.0","ASV0195","Other","false","ASV0195"
"112.8628","7.228935E-4","9.0","8.361414E-6","ASV0196","1.0","ASV0196","Other","false","ASV0196"
"15633.71","6.879711E-4","28.0","0.02128872","ASV0197","1.0","ASV0197","PPE","false","ASV0197"
"0.0","7.108269E-4","1.0","4.711847E-8","ASV0200","1.0","ASV0200","PPE","false","ASV0200"
"3637.23","6.781153E-4","29.0","0.02905428","ASV0201","2.0","ASV0201","Other","false","ASV0201"
"1.0","7.794998E-4","4.0","8.89386E-11","ASV0202","24.0","ASV0202","PPE","false","ASV0202"
"7.0","7.734783E-4","3.0","0.0","ASV0203","13.0","ASV0203","Other","false","ASV0203"
"3799.0","6.948719E-4","5.0","3.363801E-6","ASV0204","1.0","ASV0204","PPE","false","ASV0204"
"4666.267","7.101103E-4","9.0","0.008681308","ASV0206","2.0","ASV0206","Core","false","ASV0206"
"3979.744","7.215492E-4","3.0","1.923632E-6","ASV0207","6.0","ASV0207","PPE","false","ASV0207"
"2223.231","7.701728E-4","6.0","0.002322633","ASV0208","6.0","ASV0208","PPE","false","ASV0208"
"4905.171","6.907631E-4","35.0","1.003332E-4","ASV0210","1.0","ASV0210","Core","false","ASV0210"
"23.24284","6.445012E-4","3.0","8.688016E-7","ASV0211","1.0","ASV0211","Other","false","ASV0211"
"6196.931","9.372368E-4","14.0","2.443358E-5","ASV0213","8.0","ASV0213","Other","false","ASV0213"
"0.0","6.007847E-4","1.0","4.830968E-7","ASV0214","7.0","ASV0214","Other","false","ASV0214"
"9799.184","8.528925E-4","16.0","3.276198E-4","ASV0216","6.0","ASV0216","PPE","false","ASV0216"
"797.4237","7.525799E-4","12.0","5.24723E-5","ASV0217","6.0","ASV0217","PPE","false","ASV0217"
"6987.406","6.821199E-4","15.0","1.372716E-4","ASV0218","1.0","ASV0218","PPE","false","ASV0218"
"0.0","6.715393E-4","2.0","0.0","ASV0220","39.0","ASV0220","PPE","false","ASV0220"
"5694.119","6.178017E-4","5.0","0.007430946","ASV0221","22.0","ASV0221","Other","false","ASV0221"
"2614.053","6.731492E-4","27.0","5.088984E-5","ASV0223","1.0","ASV0223","Core","false","ASV0223"
"1066.48","6.850207E-4","13.0","0.04716354","ASV0224","2.0","ASV0224","Other","false","ASV0224"
"1669.979","6.953939E-4","5.0","3.976892E-8","ASV0227","14.0","ASV0227","Other","false","ASV0227"
"0.0","7.509955E-4","2.0","3.130978E-9","ASV0230","6.0","ASV0230","PPE","false","ASV0230"
"159.4672","5.828311E-4","5.0","1.029611E-6","ASV0231","4.0","ASV0231","Other","false","ASV0231"
"0.0","6.31986E-4","1.0","0.0","ASV0232","46.0","ASV0232","PPE","false","ASV0232"
"0.0","6.901898E-4","2.0","0.0","ASV0233","13.0","ASV0233","Other","false","ASV0233"
"472.8227","6.830533E-4","11.0","2.472472E-5","ASV0236","6.0","ASV0236","PPE","false","ASV0236"
"2042.708","6.032969E-4","13.0","1.293753E-4","ASV0237","1.0","ASV0237","PPE","false","ASV0237"
"261.2056","6.77619E-4","4.0","4.340951E-6","ASV0238","1.0","ASV0238","Core","false","ASV0238"
"0.0","6.855799E-4","1.0","0.0","ASV0239","45.0","ASV0239","Other","false","ASV0239"
"6401.167","5.432081E-4","19.0","0.001408155","ASV0240","7.0","ASV0240","Other","false","ASV0240"
"949.5","6.262969E-4","4.0","2.290201E-8","ASV0241","14.0","ASV0241","Other","false","ASV0241"
"4007.875","6.837932E-4","4.0","2.203904E-7","ASV0242","6.0","ASV0242","PPE","false","ASV0242"
"1081.161","5.101943E-4","26.0","5.375449E-6","ASV0243","4.0","ASV0243","Unique","false","ASV0243"
"12239.78","5.271175E-4","23.0","0.0238788","ASV0244","1.0","ASV0244","Other","false","ASV0244"
"8201.392","7.273523E-4","21.0","4.883889E-4","ASV0245","6.0","ASV0245","PPE","false","ASV0245"
"549.1335","5.532334E-4","49.0","0.4477639","ASV0246","2.0","ASV0246","Other","false","ASV0246"
"57.43452","5.858042E-4","8.0","6.347369E-5","ASV0248","1.0","ASV0248","PPE","false","ASV0248"
"0.0","5.930012E-4","1.0","2.694529E-8","ASV0249","6.0","ASV0249","PPE","false","ASV0249"
"4665.383","8.114707E-4","20.0","1.171215E-4","ASV0250","6.0","ASV0250","PPE","false","ASV0250"
"3056.17","6.416301E-4","7.0","3.254242E-6","ASV0251","1.0","ASV0251","Other","false","ASV0251"
"3146.704","5.65274E-4","12.0","2.559829E-4","ASV0252","1.0","ASV0252","Other","false","ASV0252"
"1143.251","5.831356E-4","4.0","4.845224E-6","ASV0253","1.0","ASV0253","PPE","false","ASV0253"
"2924.784","5.313743E-4","9.0","7.854055E-4","ASV0255","7.0","ASV0255","Other","false","ASV0255"
"0.0","6.364225E-4","1.0","8.671318E-7","ASV0256","1.0","ASV0256","PPE","false","ASV0256"
"3638.955","5.224737E-4","9.0","7.269199E-4","ASV0257","7.0","ASV0257","Other","false","ASV0257"
"4725.348","5.607157E-4","15.0","0.08816614","ASV0258","2.0","ASV0258","Other","false","ASV0258"
"3798.0","6.176693E-4","3.0","1.643562E-7","ASV0259","7.0","ASV0259","Other","false","ASV0259"
"0.0","5.437597E-4","4.0","0.001134822","ASV0260","2.0","ASV0260","PPE","false","ASV0260"
"53649.43","5.387099E-4","49.0","1.608419E-4","ASV0261","1.0","ASV0261","Core","false","ASV0261"
"0.0","5.36232E-4","8.0","0.07931828","ASV0263","2.0","ASV0263","PPE","false","ASV0263"
"237.3377","5.889666E-4","12.0","0.01114027","ASV0265","1.0","ASV0265","PPE","false","ASV0265"
"0.0","5.747229E-4","1.0","4.991743E-7","ASV0268","1.0","ASV0268","PPE","false","ASV0268"
"2.033985","5.064602E-4","5.0","6.339132E-6","ASV0270","1.0","ASV0270","Core","false","ASV0270"
"0.0","6.135889E-4","3.0","1.36731E-6","ASV0271","1.0","ASV0271","Other","false","ASV0271"
"0.0","4.841532E-4","3.0","3.202287E-4","ASV0272","5.0","ASV0272","Other","false","ASV0272"
"575.0997","5.124308E-4","20.0","8.038855E-5","ASV0273","1.0","ASV0273","Core","false","ASV0273"
"0.0","5.065126E-4","4.0","0.033438","ASV0274","2.0","ASV0274","Other","false","ASV0274"
"949.5","5.291221E-4","4.0","5.177162E-9","ASV0275","9.0","ASV0275","PPE","false","ASV0275"
"15006.46","5.648435E-4","8.0","0.001977572","ASV0276","6.0","ASV0276","Other","false","ASV0276"
"4179.148","5.170075E-4","43.0","1.216307E-4","ASV0277","1.0","ASV0277","Core","false","ASV0277"
"5522.139","7.596685E-4","18.0","1.290196E-4","ASV0278","6.0","ASV0278","PPE","false","ASV0278"
"12664.03","4.981997E-4","30.0","7.546416E-4","ASV0279","1.0","ASV0279","Core","false","ASV0279"
"5017.485","5.343638E-4","6.0","2.402203E-7","ASV0280","9.0","ASV0280","PPE","false","ASV0280"
"0.1666667","6.405464E-4","4.0","9.94398E-8","ASV0286","8.0","ASV0286","PPE","false","ASV0286"
"57.24927","5.947237E-4","9.0","0.003675962","ASV0288","5.0","ASV0288","PPE","false","ASV0288"
"1081.161","4.455641E-4","26.0","5.375449E-6","ASV0290","4.0","ASV0290","Unique","false","ASV0290"
"9544.548","4.699949E-4","26.0","9.963977E-4","ASV0292","1.0","ASV0292","PPE","false","ASV0292"
"212.2274","5.588114E-4","5.0","5.682207E-4","ASV0295","6.0","ASV0295","PPE","false","ASV0295"
"1882.102","4.889547E-4","11.0","0.07532126","ASV0296","2.0","ASV0296","Other","false","ASV0296"
"0.0","4.596135E-4","3.0","3.202287E-4","ASV0298","5.0","ASV0298","Other","false","ASV0298"
"3087.883","5.008064E-4","7.0","3.56362E-5","ASV0299","1.0","ASV0299","PPE","false","ASV0299"
"27629.81","4.41163E-4","41.0","0.001615638","ASV0301","1.0","ASV0301","Unique","false","ASV0301"
"862.1306","6.280514E-4","3.0","7.411451E-7","ASV0302","4.0","ASV0302","Other","false","ASV0302"
"13470.74","4.301051E-4","71.0","0.2055852","ASV0303","5.0","ASV0303","Other","false","ASV0303"
"194.8827","4.825372E-4","12.0","0.02201329","ASV0304","2.0","ASV0304","PPE","false","ASV0304"
"0.0","5.203639E-4","2.0","8.27793E-6","ASV0305","10.0","ASV0305","PPE","false","ASV0305"
"1184.173","5.478099E-4","2.0","4.738078E-8","ASV0307","8.0","ASV0307","Other","false","ASV0307"
"1930.007","4.1964E-4","18.0","0.001135616","ASV0309","4.0","ASV0309","Unique","false","ASV0309"
"1435.822","4.774971E-4","21.0","0.1576864","ASV0312","2.0","ASV0312","PPE","false","ASV0312"
"0.0","5.207249E-4","2.0","1.09177E-7","ASV0314","1.0","ASV0314","PPE","false","ASV0314"
"7138.425","4.834397E-4","25.0","0.01788407","ASV0315","1.0","ASV0315","Core","false","ASV0315"
"14192.28","4.709151E-4","86.0","0.6658303","ASV0317","2.0","ASV0317","Other","false","ASV0317"
"0.0","5.085782E-4","1.0","0.0","ASV0318","50.0","ASV0318","Other","false","ASV0318"
"6.855109","4.775165E-4","13.0","0.08765958","ASV0320","2.0","ASV0320","Other","false","ASV0320"
"0.0","4.612467E-4","2.0","0.0","ASV0322","39.0","ASV0322","PPE","false","ASV0322"
"1110.183","6.61375E-4","9.0","3.418808E-6","ASV0326","8.0","ASV0326","PPE","false","ASV0326"
"1360.02","4.40989E-4","5.0","1.680309E-5","ASV0327","1.0","ASV0327","PPE","false","ASV0327"
"3775.72","4.300706E-4","16.0","0.008165748","ASV0329","2.0","ASV0329","Other","false","ASV0329"
"178.8672","4.498502E-4","26.0","0.2236105","ASV0330","2.0","ASV0330","Other","false","ASV0330"
"4356.963","4.625417E-4","30.0","0.2273367","ASV0331","2.0","ASV0331","Other","false","ASV0331"
"9749.673","4.533069E-4","18.0","3.604241E-5","ASV0332","1.0","ASV0332","Other","false","ASV0332"
"0.0","4.397757E-4","2.0","0.0","ASV0333","39.0","ASV0333","PPE","false","ASV0333"
"0.0","4.654587E-4","1.0","0.005060408","ASV0334","2.0","ASV0334","Other","false","ASV0334"
"0.0","4.673838E-4","2.0","6.416E-10","ASV0335","14.0","ASV0335","Other","false","ASV0335"
"1823.463","4.677645E-4","3.0","8.27955E-6","ASV0336","10.0","ASV0336","PPE","false","ASV0336"
"369.3693","4.392508E-4","13.0","3.25571E-4","ASV0342","7.0","ASV0342","Other","false","ASV0342"
"1274.027","4.135881E-4","10.0","1.257483E-5","ASV0345","1.0","ASV0345","Other","false","ASV0345"
