"betweenness","colMeans..t..","degree","eigen","id","membership","name","Node_Category","selected","shared name"
"0.0","0.001575216","1.0","3.071415E-5","ASV0078","4.0","ASV0078","Other","false","ASV0078"
"5631.135","0.001655521","19.0","5.256988E-4","ASV0080","1.0","ASV0080","Shared","false","ASV0080"
"0.0","0.00186194","1.0","7.723215E-18","ASV0081","72.0","ASV0081","Core","false","ASV0081"
"2979.748","0.00155687","12.0","1.419049E-5","ASV0082","1.0","ASV0082","Shared","false","ASV0082"
"7301.693","0.001709881","36.0","0.009106136","ASV0083","1.0","ASV0083","Core","false","ASV0083"
"35.0","0.001874971","5.0","2.756582E-17","ASV0084","8.0","ASV0084","Shared","false","ASV0084"
"394.3525","0.001598614","27.0","0.004107159","ASV0085","1.0","ASV0085","Core","false","ASV0085"
"0.0","0.001568426","1.0","8.445487E-18","ASV0086","61.0","ASV0086","Core","false","ASV0086"
"11.5605","0.00170412","6.0","6.977064E-7","ASV0087","1.0","ASV0087","Shared","false","ASV0087"
"523.3658","0.001721219","6.0","9.18935E-7","ASV0089","3.0","ASV0089","Shared","false","ASV0089"
"719.6667","0.001745548","4.0","4.530797E-9","ASV0090","22.0","ASV0090","Shared","false","ASV0090"
"719.6667","0.001733452","4.0","4.530797E-9","ASV0091","22.0","ASV0091","Shared","false","ASV0091"
"6033.042","0.001348648","20.0","0.00227299","ASV0092","4.0","ASV0092","Other","false","ASV0092"
"0.0","0.001440018","2.0","1.281221E-17","ASV0094","42.0","ASV0094","Shared","false","ASV0094"
"0.0","0.001484675","1.0","8.013973E-18","ASV0095","19.0","ASV0095","Other","false","ASV0095"
"12061.19","0.001753965","18.0","1.374179E-4","ASV0096","3.0","ASV0096","Other","false","ASV0096"
"188.111","0.001469171","11.0","1.38904E-4","ASV0097","1.0","ASV0097","Core","false","ASV0097"
"6412.519","0.001532234","11.0","1.966802E-5","ASV0100","3.0","ASV0100","Other","false","ASV0100"
"23595.91","0.00147849","17.0","0.0016081","ASV0101","1.0","ASV0101","Core","false","ASV0101"
"683.0534","0.001322274","28.0","0.003899689","ASV0102","1.0","ASV0102","Core","false","ASV0102"
"2555.788","0.001492476","18.0","3.561973E-5","ASV0103","3.0","ASV0103","Shared","false","ASV0103"
"7760.771","0.001309036","36.0","0.002752893","ASV0104","1.0","ASV0104","Core","false","ASV0104"
"722.0138","0.001209269","7.0","1.393613E-6","ASV0105","1.0","ASV0105","Shared","false","ASV0105"
"529.2473","0.001446932","8.0","2.563836E-6","ASV0106","1.0","ASV0106","Shared","false","ASV0106"
"225.3861","0.00138152","8.0","8.160681E-5","ASV0107","1.0","ASV0107","Core","false","ASV0107"
"0.0","0.001445474","6.0","2.548826E-6","ASV0108","1.0","ASV0108","Shared","false","ASV0108"
"2195.797","0.001230447","14.0","1.520908E-4","ASV0109","3.0","ASV0109","Shared","false","ASV0109"
"1330.602","0.001749841","20.0","4.482043E-5","ASV0110","3.0","ASV0110","Shared","false","ASV0110"
"0.0","0.001485794","2.0","1.406732E-17","ASV0112","47.0","ASV0112","Shared","false","ASV0112"
"0.6581183","0.001256685","2.0","2.848555E-8","ASV0113","3.0","ASV0113","Shared","false","ASV0113"
"6451.186","0.001125342","14.0","2.309428E-5","ASV0114","1.0","ASV0114","Shared","false","ASV0114"
"904.5975","0.00161862","20.0","4.69636E-5","ASV0117","3.0","ASV0117","Shared","false","ASV0117"
"431.902","0.001176211","29.0","0.003724437","ASV0118","1.0","ASV0118","Core","false","ASV0118"
"2471.276","0.001257888","10.0","3.132418E-6","ASV0119","1.0","ASV0119","Shared","false","ASV0119"
"0.0","0.001232398","3.0","2.829178E-8","ASV0120","29.0","ASV0120","Core","false","ASV0120"
"17240.46","0.001110112","30.0","3.137922E-4","ASV0121","1.0","ASV0121","Shared","false","ASV0121"
"11420.44","0.001128587","19.0","2.048415E-4","ASV0122","3.0","ASV0122","Other","false","ASV0122"
"1462.093","0.001132991","8.0","7.799721E-7","ASV0123","3.0","ASV0123","Other","false","ASV0123"
"0.0","0.001547196","3.0","1.728597E-17","ASV0124","27.0","ASV0124","Other","false","ASV0124"
"3765.876","0.001083612","25.0","0.01629389","ASV0125","1.0","ASV0125","Shared","false","ASV0125"
"0.0","0.001147595","3.0","2.829178E-8","ASV0127","29.0","ASV0127","Core","false","ASV0127"
"4547.949","9.992751E-4","13.0","1.717935E-6","ASV0128","3.0","ASV0128","Other","false","ASV0128"
"506.7843","0.00103656","17.0","0.004499466","ASV0129","1.0","ASV0129","Shared","false","ASV0129"
"0.0","0.001094892","2.0","1.533368E-17","ASV0130","38.0","ASV0130","Shared","false","ASV0130"
"6.132017","0.001098002","5.0","4.281351E-7","ASV0132","1.0","ASV0132","Shared","false","ASV0132"
"1842.615","0.0012653","23.0","1.619657E-4","ASV0133","3.0","ASV0133","Other","false","ASV0133"
"1944.856","0.00108435","31.0","0.006197812","ASV0134","1.0","ASV0134","Core","false","ASV0134"
"2162.0","9.583944E-4","4.0","8.984228E-8","ASV0135","3.0","ASV0135","Core","false","ASV0135"
"1274.031","0.001368887","14.0","5.120075E-6","ASV0136","3.0","ASV0136","Other","false","ASV0136"
"0.0","0.001072959","2.0","1.375902E-17","ASV0137","36.0","ASV0137","Other","false","ASV0137"
"1532.72","0.001564518","18.0","2.23385E-4","ASV0138","3.0","ASV0138","Other","false","ASV0138"
"321.0231","9.41066E-4","2.0","7.818355E-7","ASV0139","3.0","ASV0139","Shared","false","ASV0139"
"13198.16","9.519518E-4","35.0","2.88E-5","ASV0140","3.0","ASV0140","Other","false","ASV0140"
"7996.848","9.546674E-4","38.0","0.002831227","ASV0142","1.0","ASV0142","Core","false","ASV0142"
"7593.405","0.001130272","4.0","0.001306658","ASV0143","1.0","ASV0143","Core","false","ASV0143"
"958.9007","0.001063996","17.0","1.060315E-4","ASV0144","3.0","ASV0144","Shared","false","ASV0144"
"4034.894","0.00103016","31.0","0.006500289","ASV0145","1.0","ASV0145","Core","false","ASV0145"
"0.0","0.001313494","2.0","6.372829E-11","ASV0146","22.0","ASV0146","Shared","false","ASV0146"
"6390.735","9.397214E-4","36.0","0.002766118","ASV0147","1.0","ASV0147","Core","false","ASV0147"
"0.0","0.001118399","2.0","1.153715E-17","ASV0150","47.0","ASV0150","Shared","false","ASV0150"
"6666.629","9.006393E-4","16.0","5.227695E-5","ASV0152","1.0","ASV0152","Shared","false","ASV0152"
"390.4943","9.429134E-4","2.0","9.209449E-9","ASV0153","13.0","ASV0153","Shared","false","ASV0153"
"9403.627","8.885419E-4","18.0","1.731789E-4","ASV0154","3.0","ASV0154","Other","false","ASV0154"
"5641.209","8.922478E-4","21.0","1.093524E-4","ASV0155","1.0","ASV0155","Shared","false","ASV0155"
"83.17605","0.001092187","2.0","8.564393E-6","ASV0157","3.0","ASV0157","Shared","false","ASV0157"
"827.6697","8.948305E-4","3.0","1.507264E-6","ASV0158","1.0","ASV0158","Shared","false","ASV0158"
"905.0109","8.847345E-4","21.0","0.008980543","ASV0159","1.0","ASV0159","Shared","false","ASV0159"
"29.86217","8.790312E-4","3.0","8.684365E-7","ASV0163","1.0","ASV0163","Shared","false","ASV0163"
"3122.073","0.001055854","14.0","5.001095E-5","ASV0164","3.0","ASV0164","Shared","false","ASV0164"
"181.7361","9.322455E-4","10.0","3.082829E-5","ASV0165","3.0","ASV0165","Shared","false","ASV0165"
"3528.86","9.378698E-4","20.0","9.770552E-5","ASV0166","3.0","ASV0166","Shared","false","ASV0166"
"9.680943","9.071488E-4","2.0","8.593329E-6","ASV0167","3.0","ASV0167","Other","false","ASV0167"
"5534.295","8.943588E-4","5.0","3.419494E-7","ASV0169","3.0","ASV0169","Shared","false","ASV0169"
"8819.551","9.078116E-4","12.0","2.242718E-5","ASV0170","31.0","ASV0170","Other","false","ASV0170"
"0.0","0.001016405","2.0","1.48134E-17","ASV0171","47.0","ASV0171","Shared","false","ASV0171"
"0.0","0.001113978","3.0","2.287549E-17","ASV0172","27.0","ASV0172","Other","false","ASV0172"
"2140.612","8.352639E-4","13.0","2.549021E-5","ASV0173","1.0","ASV0173","Shared","false","ASV0173"
"84.03545","0.001273796","7.0","1.18146E-4","ASV0174","3.0","ASV0174","Other","false","ASV0174"
"9176.99","8.081526E-4","15.0","1.693381E-4","ASV0175","3.0","ASV0175","Other","false","ASV0175"
"10206.68","7.81399E-4","30.0","2.184153E-5","ASV0177","3.0","ASV0177","Other","false","ASV0177"
"9.014151","8.099768E-4","8.0","0.001593798","ASV0179","1.0","ASV0179","Shared","false","ASV0179"
"0.0","8.978829E-4","2.0","5.091488E-10","ASV0180","13.0","ASV0180","Shared","false","ASV0180"
"19.67475","7.360279E-4","3.0","0.001144952","ASV0182","1.0","ASV0182","Shared","false","ASV0182"
"0.0","8.038181E-4","2.0","1.431713E-17","ASV0185","38.0","ASV0185","Other","false","ASV0185"
"2879.667","0.001040811","5.0","4.531647E-9","ASV0186","22.0","ASV0186","Shared","false","ASV0186"
"179.2341","9.739419E-4","16.0","2.554157E-5","ASV0187","3.0","ASV0187","Shared","false","ASV0187"
"227.5382","6.980565E-4","5.0","0.001357609","ASV0188","4.0","ASV0188","Other","false","ASV0188"
"321.4021","8.833889E-4","3.0","1.915832E-6","ASV0192","3.0","ASV0192","Other","false","ASV0192"
"236.3501","0.00116106","8.0","1.17801E-4","ASV0193","3.0","ASV0193","Other","false","ASV0193"
"0.0","8.101994E-4","2.0","1.325825E-17","ASV0194","38.0","ASV0194","Other","false","ASV0194"
"319.0957","7.212106E-4","9.0","0.003751256","ASV0196","1.0","ASV0196","Other","false","ASV0196"
"14373.12","6.895551E-4","30.0","1.028945E-4","ASV0197","3.0","ASV0197","Shared","false","ASV0197"
"262.8426","6.784907E-4","7.0","1.162202E-6","ASV0200","3.0","ASV0200","Shared","false","ASV0200"
"5372.42","6.754951E-4","34.0","2.813674E-5","ASV0201","3.0","ASV0201","Other","false","ASV0201"
"1.0","9.680161E-4","4.0","1.845421E-10","ASV0202","22.0","ASV0202","Shared","false","ASV0202"
"1407.539","6.659512E-4","8.0","1.328091E-6","ASV0204","1.0","ASV0204","Shared","false","ASV0204"
"4052.595","7.353517E-4","9.0","6.545662E-6","ASV0206","3.0","ASV0206","Core","false","ASV0206"
"4073.438","6.942989E-4","3.0","6.443718E-7","ASV0207","13.0","ASV0207","Shared","false","ASV0207"
"501.2144","7.589496E-4","9.0","7.834633E-4","ASV0208","3.0","ASV0208","Shared","false","ASV0208"
"5154.005","6.986525E-4","35.0","0.003300696","ASV0210","1.0","ASV0210","Core","false","ASV0210"
"154.7","6.318506E-4","6.0","0.009039802","ASV0211","1.0","ASV0211","Other","false","ASV0211"
"0.0","7.493237E-4","2.0","1.373709E-17","ASV0212","36.0","ASV0212","Other","false","ASV0212"
"11254.3","8.293519E-4","16.0","5.633579E-5","ASV0216","3.0","ASV0216","Shared","false","ASV0216"
"542.4523","7.181965E-4","13.0","3.602777E-5","ASV0217","3.0","ASV0217","Shared","false","ASV0217"
"8013.365","6.447675E-4","15.0","4.76686E-5","ASV0218","1.0","ASV0218","Shared","false","ASV0218"
"0.0","7.182032E-4","2.0","1.330956E-17","ASV0219","36.0","ASV0219","Other","false","ASV0219"
"0.0","7.465135E-4","2.0","1.319001E-17","ASV0220","35.0","ASV0220","Shared","false","ASV0220"
"6485.261","7.119326E-4","5.0","2.03714E-6","ASV0221","29.0","ASV0221","Other","false","ASV0221"
"2224.393","7.073819E-4","27.0","0.008135054","ASV0223","1.0","ASV0223","Core","false","ASV0223"
"7257.519","7.882795E-4","9.0","1.275744E-4","ASV0224","3.0","ASV0224","Other","false","ASV0224"
"3849.279","6.728273E-4","8.0","2.233224E-5","ASV0227","31.0","ASV0227","Other","false","ASV0227"
"2434.408","6.81997E-4","7.0","2.02191E-5","ASV0228","31.0","ASV0228","Other","false","ASV0228"
"0.0","7.24629E-4","2.0","5.091488E-10","ASV0230","13.0","ASV0230","Shared","false","ASV0230"
"0.0","6.515561E-4","1.0","6.543094E-18","ASV0231","19.0","ASV0231","Other","false","ASV0231"
"0.0","6.112617E-4","1.0","5.947803E-18","ASV0232","56.0","ASV0232","Shared","false","ASV0232"
"12010.62","6.479616E-4","13.0","2.642193E-5","ASV0236","3.0","ASV0236","Shared","false","ASV0236"
"25413.63","5.590522E-4","16.0","0.008248646","ASV0237","1.0","ASV0237","Shared","false","ASV0237"
"9.670612","7.203038E-4","2.0","3.434229E-5","ASV0238","1.0","ASV0238","Core","false","ASV0238"
"0.0","6.674519E-4","1.0","6.243307E-18","ASV0239","55.0","ASV0239","Other","false","ASV0239"
"1080.5","6.375997E-4","4.0","6.133307E-7","ASV0241","31.0","ASV0241","Other","false","ASV0241"
"4953.437","6.677387E-4","4.0","3.717023E-8","ASV0242","13.0","ASV0242","Shared","false","ASV0242"
"13109.85","5.107589E-4","33.0","4.99666E-5","ASV0244","3.0","ASV0244","Other","false","ASV0244"
"7264.707","7.097539E-4","21.0","8.189646E-5","ASV0245","3.0","ASV0245","Shared","false","ASV0245"
"1983.353","6.588375E-4","19.0","0.00159327","ASV0246","3.0","ASV0246","Other","false","ASV0246"
"45.20602","5.557555E-4","8.0","7.567613E-5","ASV0248","1.0","ASV0248","Shared","false","ASV0248"
"0.0","5.668832E-4","1.0","8.70718E-9","ASV0249","13.0","ASV0249","Shared","false","ASV0249"
"3835.695","7.455546E-4","26.0","1.189508E-4","ASV0250","3.0","ASV0250","Shared","false","ASV0250"
"6251.86","5.326168E-4","14.0","0.008512945","ASV0252","1.0","ASV0252","Other","false","ASV0252"
"1342.754","5.604758E-4","4.0","2.142806E-6","ASV0253","1.0","ASV0253","Shared","false","ASV0253"
"524.3975","5.203011E-4","6.0","7.667587E-4","ASV0254","4.0","ASV0254","Other","false","ASV0254"
"0.0","7.414566E-4","1.0","6.736776E-18","ASV0255","60.0","ASV0255","Other","false","ASV0255"
"0.0","6.04937E-4","1.0","0.00200725","ASV0256","1.0","ASV0256","Shared","false","ASV0256"
"1262.518","6.534407E-4","8.0","6.725932E-4","ASV0258","3.0","ASV0258","Other","false","ASV0258"
"0.0","5.503493E-4","4.0","2.409862E-6","ASV0260","3.0","ASV0260","Shared","false","ASV0260"
"44142.73","5.511838E-4","49.0","0.013354","ASV0261","1.0","ASV0261","Core","false","ASV0261"
"0.0","6.371373E-4","3.0","4.745863E-5","ASV0263","3.0","ASV0263","Shared","false","ASV0263"
"401.8931","6.566225E-4","6.0","1.813261E-6","ASV0265","3.0","ASV0265","Shared","false","ASV0265"
"0.0","5.661965E-4","1.0","1.786084E-7","ASV0268","1.0","ASV0268","Shared","false","ASV0268"
"2.329641","5.116438E-4","5.0","0.001736504","ASV0270","1.0","ASV0270","Core","false","ASV0270"
"0.0","6.412729E-4","3.0","3.110555E-7","ASV0271","6.0","ASV0271","Other","false","ASV0271"
"3692.137","4.987845E-4","21.0","9.682599E-4","ASV0273","1.0","ASV0273","Core","false","ASV0273"
"0.0","5.625122E-4","3.0","8.827794E-5","ASV0274","3.0","ASV0274","Other","false","ASV0274"
"1080.5","5.627543E-4","4.0","2.873171E-11","ASV0275","11.0","ASV0275","Shared","false","ASV0275"
"3998.911","5.336607E-4","9.0","0.001827818","ASV0276","3.0","ASV0276","Other","false","ASV0276"
"8169.474","5.223868E-4","43.0","0.005841808","ASV0277","1.0","ASV0277","Core","false","ASV0277"
"1786.419","7.036714E-4","23.0","1.175347E-4","ASV0278","3.0","ASV0278","Shared","false","ASV0278"
"10433.12","5.081259E-4","30.0","0.001615986","ASV0279","1.0","ASV0279","Core","false","ASV0279"
"14757.78","5.624723E-4","6.0","2.067283E-9","ASV0280","11.0","ASV0280","Shared","false","ASV0280"
"34.62867","6.392492E-4","4.0","2.271736E-7","ASV0286","3.0","ASV0286","Shared","false","ASV0286"
"274.9238","6.623921E-4","3.0","2.136316E-6","ASV0288","3.0","ASV0288","Shared","false","ASV0288"
"2416.627","5.849181E-4","11.0","3.90244E-5","ASV0291","3.0","ASV0291","Other","false","ASV0291"
"22610.66","4.478412E-4","29.0","7.481741E-4","ASV0292","1.0","ASV0292","Shared","false","ASV0292"
"707.1645","5.230549E-4","3.0","5.378617E-6","ASV0293","5.0","ASV0293","Other","false","ASV0293"
"763.6832","5.551186E-4","9.0","3.898455E-4","ASV0295","3.0","ASV0295","Shared","false","ASV0295"
"1521.173","5.451981E-4","9.0","5.749188E-4","ASV0296","3.0","ASV0296","Other","false","ASV0296"
"3467.737","4.892942E-4","9.0","1.321785E-5","ASV0299","1.0","ASV0299","Shared","false","ASV0299"
"16496.55","4.611877E-4","29.0","0.02099747","ASV0300","4.0","ASV0300","Unique","false","ASV0300"
"593.317","4.905183E-4","12.0","1.597333E-5","ASV0304","3.0","ASV0304","Shared","false","ASV0304"
"2890.401","4.979841E-4","3.0","2.587757E-5","ASV0305","9.0","ASV0305","Shared","false","ASV0305"
"0.0","4.896947E-4","1.0","8.604541E-18","ASV0306","49.0","ASV0306","Shared","false","ASV0306"
"794.0693","4.887301E-4","12.0","4.185675E-5","ASV0312","3.0","ASV0312","Shared","false","ASV0312"
"0.0","5.034513E-4","2.0","4.932217E-8","ASV0314","1.0","ASV0314","Shared","false","ASV0314"
"6943.678","5.671569E-4","13.0","3.014252E-5","ASV0315","1.0","ASV0315","Core","false","ASV0315"
"0.0","5.042554E-4","1.0","5.416551E-18","ASV0318","62.0","ASV0318","Other","false","ASV0318"
"12643.73","5.044189E-4","15.0","8.816188E-5","ASV0319","3.0","ASV0319","Other","false","ASV0319"
"553.4468","5.53418E-4","6.0","3.428352E-4","ASV0320","3.0","ASV0320","Other","false","ASV0320"
"0.0","4.690651E-4","1.0","6.752725E-18","ASV0321","54.0","ASV0321","Other","false","ASV0321"
"0.0","5.216004E-4","2.0","1.0361E-17","ASV0322","35.0","ASV0322","Shared","false","ASV0322"
"9691.674","6.178862E-4","14.0","1.803608E-4","ASV0326","3.0","ASV0326","Shared","false","ASV0326"
"99.43741","4.169591E-4","5.0","0.001780568","ASV0327","1.0","ASV0327","Shared","false","ASV0327"
"5490.928","4.208482E-4","26.0","1.350273E-5","ASV0329","3.0","ASV0329","Other","false","ASV0329"
"1904.305","5.319509E-4","10.0","1.741923E-4","ASV0330","3.0","ASV0330","Other","false","ASV0330"
"11723.6","4.483346E-4","18.0","0.002143154","ASV0332","1.0","ASV0332","Other","false","ASV0332"
"0.0","4.921942E-4","2.0","1.179631E-17","ASV0333","35.0","ASV0333","Shared","false","ASV0333"
"0.0","4.786072E-4","2.0","1.657546E-8","ASV0335","31.0","ASV0335","Other","false","ASV0335"
"4062.497","4.476557E-4","3.0","1.056281E-6","ASV0336","9.0","ASV0336","Shared","false","ASV0336"
"7551.965","7.105166E-4","8.0","2.974622E-4","ASV0337","3.0","ASV0337","Other","false","ASV0337"
"0.0","6.208537E-4","2.0","1.631551E-6","ASV0340","12.0","ASV0340","Other","false","ASV0340"
"1700.722","4.574738E-4","8.0","9.370298E-7","ASV0341","1.0","ASV0341","Other","false","ASV0341"
"0.0","5.570217E-4","3.0","2.234026E-17","ASV0342","27.0","ASV0342","Other","false","ASV0342"
"91.17017","4.335574E-4","10.0","0.003066108","ASV0345","1.0","ASV0345","Other","false","ASV0345"
"5436.988","4.81004E-4","13.0","8.954668E-4","ASV0346","3.0","ASV0346","Other","false","ASV0346"
"99.80077","4.716362E-4","4.0","5.823672E-4","ASV0347","3.0","ASV0347","Other","false","ASV0347"
"8745.296","5.856489E-4","10.0","1.437792E-4","ASV0348","3.0","ASV0348","Other","false","ASV0348"
"1080.5","4.582821E-4","4.0","6.133307E-7","ASV0350","31.0","ASV0350","Other","false","ASV0350"
"1039.367","4.293336E-4","11.0","0.01295492","ASV0351","1.0","ASV0351","Other","false","ASV0351"
"8409.024","4.019988E-4","15.0","2.542699E-5","ASV0355","1.0","ASV0355","Other","false","ASV0355"
"3341.414","4.511125E-4","9.0","4.599347E-5","ASV0356","4.0","ASV0356","Other","false","ASV0356"
"0.0","4.948664E-4","3.0","3.110555E-7","ASV0357","6.0","ASV0357","Other","false","ASV0357"
"0.0","4.40502E-4","1.0","5.950802E-18","ASV0358","71.0","ASV0358","Shared","false","ASV0358"
"2582.275","4.239006E-4","5.0","1.904284E-4","ASV0360","1.0","ASV0360","Shared","false","ASV0360"
"3005.333","3.555122E-4","20.0","7.178648E-6","ASV0362","3.0","ASV0362","Shared","false","ASV0362"
